Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Central Europe and the Baltics,CEB,Population density (people per sq. km of land area),EN.POP.DNST,,83.3980882217,84.1028476463,84.8533322604,85.6461613995,86.3019884879,86.9371249851,87.7471296067,88.5063819245,89.1571845025,89.6382723618,90.0963391433,90.7515552718,91.4359851924,92.1826395495,93.0111229063,93.8335376925,94.5734203449,95.2190871639,95.7845145795,96.3641785187,96.9284891386,97.456398598,97.9601628104,98.436083977,98.8946687815,99.3349297267,99.7414421437,100.0967005361,100.2885341221,100.2381913532,99.8161386723,99.5583780418,99.6279035881,99.567384269,99.4729346689,99.1470993325,99.0574648463,98.8304075309,98.7259164204,98.1102271987,97.5726548868,97.1015910941,96.8107690188,96.5442644612,96.3074796562,96.0786254505,95.6396805137,95.298460473,95.0302930401,94.8096917465,94.7714597775,94.5731735375,94.3725153805,
Switzerland,CHE,Population density (people per sq. km of land area),EN.POP.DNST,,137.4796093908,141.0092845578,144.0560362275,146.4589151994,148.1600890508,149.7167071443,151.5833080348,153.5041995547,155.2415249949,156.3670562639,157.1898148148,158.3929366525,159.5665604129,160.4281774944,160.3580246914,159.4440396681,158.9044221817,158.9186905485,159.2381349929,159.8716858935,160.7486844768,161.6906749646,162.3854735883,162.9655442839,163.6865339371,164.5405651547,165.5773229781,166.7987047484,168.1527992107,169.88841104,172.0250449037,173.932151079,175.5234131903,176.9282046093,178.1144729186,178.9073568104,179.3433855339,179.8816222233,180.7461353574,181.7693047262,182.9277635807,184.321466525,185.6987677437,186.9844382591,188.1956323701,189.3851760002,191.0901153963,193.5336319466,195.9669754024,198.018751898,200.2327664743,202.3702044741,204.6734234234,
Channel Islands,CHI,Population density (people per sq. km of land area),EN.POP.DNST,,569.0670103093,574.5515463918,580.3865979381,586.4845360825,592.7422680412,599.1030927835,605.5412371134,611.9896907216,618.4072164948,624.7216494845,630.9948453608,637.1701030928,642.9278350515,647.8350515464,651.6340206186,654.1546391753,655.618556701,656.6701030928,658.2164948454,660.8917525773,664.8865979381,670.0154639175,676.0721649485,682.7371134021,689.7113402062,697.0463917526,704.7216494845,712.2989690722,719.2164948454,725.0979381443,729.7319587629,733.2886597938,736.1958762887,739.1134020619,742.5257731959,746.5567010309,751.0773195876,756.0257731959,761.2474226804,766.6237113402,772.1597938144,777.8762886598,783.706185567,789.5567010309,795.3505154639,801.0618556701,806.6855670103,812.1340206186,817.3453608247,839.5684210526,844.2473684211,848.6052631579,852.7263157895,
Chile,CHL,Population density (people per sq. km of land area),EN.POP.DNST,,10.5519950722,10.8235960255,11.098377743,11.3714527418,11.639137253,11.8996317576,12.1531232012,12.4004333371,12.6433092322,12.8830003282,13.1202853408,13.3545832594,13.5843554817,13.8074460817,14.0228423255,14.229917475,14.4307938327,14.6306319029,14.8363217723,15.0529957016,15.2827571645,15.5249041063,15.7782771959,16.0405295266,16.3099315161,16.5853036588,16.867193342,17.1574256387,17.4586056821,17.7718376613,18.0980455448,18.434290656,18.7730696191,19.1043909341,19.4209569998,19.7198277949,20.0024450864,20.2713655902,20.5311082778,20.78512021,21.0337806577,21.2761817918,21.5130727393,21.7451851433,21.9731618814,22.1974709898,22.4185267077,22.6367984162,22.8527205285,23.0666064137,23.2786874001,23.4889876966,23.697309598,
China,CHN,Population density (people per sq. km of land area),EN.POP.DNST,,70.3357920805,70.9152397944,72.6796793865,74.386067691,76.1787340559,78.3319575001,80.3717412723,82.4978031049,84.7894975102,87.1637419114,89.5912443746,91.8200942668,93.9408302932,95.9017921338,97.6108433414,99.1329587516,100.4931696536,101.846989588,103.2146566186,104.5173488137,105.8647777807,107.4353580273,108.9990147259,110.4385801401,111.952706841,113.6303357921,115.4672063484,117.341357548,119.1542619764,120.9155060847,122.5766250366,124.0880888344,125.5228610231,126.9496445024,128.3366211345,129.6889829073,131.023100201,132.2863841214,133.43676071,134.4924810028,135.4730487508,136.3837796099,137.2359192501,138.0534366899,138.8677660638,139.6453428818,140.3765880502,141.0977052198,141.8012441348,142.487743405,143.1721123439,143.871393602,144.5834568482,
Cote d'Ivoire,CIV,Population density (people per sq. km of land area),EN.POP.DNST,,11.3272798742,11.7625880503,12.2322610063,12.734827044,13.2696194969,13.8366477987,14.4378553459,15.0767264151,15.7577421384,16.4840062893,17.2565849057,18.0743176101,18.9352358491,19.8362767296,20.774827044,21.7489528302,22.757908805,23.8014842767,24.8798867925,25.9922924528,27.1389119497,28.3164685535,29.5164937107,30.728091195,31.9435,33.1560628931,34.3670408805,35.5860408805,36.8274371069,38.1000188679,39.4027610063,40.7263993711,42.0608899371,43.3926477987,44.7088993711,46.0138081761,47.3023553459,48.5423584906,49.6926037736,50.7274591195,51.6357641509,52.4370660377,53.1754748428,53.9129716981,54.6980943396,55.5421918239,56.4435880503,57.4215220126,58.4947861635,59.6748050314,60.9746981132,62.3891509434,63.8870628931,
Cameroon,CMR,Population density (people per sq. km of land area),EN.POP.DNST,,11.5811152715,11.8334031436,12.098612257,12.3764125997,12.6666899367,12.9698758224,13.28667259,13.6175604493,13.9630619196,14.3237227899,14.7000211546,15.0924964566,15.5018383364,15.9288020139,16.3740898225,16.8380190815,17.3210636542,17.8242622327,18.3488100527,18.8955617609,19.4646739015,20.055928582,20.6692369529,21.3043493897,21.9608174145,22.6385267923,23.3367498043,24.0536354213,24.7868143259,25.5343847179,26.2959086967,27.0712085634,27.8590404265,28.6580525058,29.4674853504,30.2869602928,31.1172304373,31.960206046,32.8185420237,33.6944701826,34.5887330499,35.5017748725,36.435186478,37.3907046604,38.3696854308,39.3728438154,40.4004061687,41.4525311502,42.5291299105,43.6300120581,44.755287597,45.9047428656,47.0774026359,
"Congo, Rep.",COG,Population density (people per sq. km of land area),EN.POP.DNST,,3.0452650073,3.1261756955,3.2107408492,3.2988960469,3.3906442167,3.4858682284,3.5847349927,3.6878301611,3.7959180088,3.9094875549,4.0289194729,4.153897511,4.2833587116,4.4158125915,4.5502284041,4.6860761347,4.8237774524,4.9644158126,5.1095812592,5.2603572474,5.4171888726,5.579534407,5.7463396779,5.9160556369,6.0875959004,6.2608784773,6.4363836018,6.6143045388,6.7949868228,6.9788667643,7.1655051245,7.3552532943,7.5502898975,7.7534904832,7.9667144949,8.192011713,8.4285007321,8.6716163982,8.9149165447,9.1543308931,9.3869282577,9.6155754026,9.848954612,10.0991742313,10.3744275256,10.6783396779,11.0069048316,11.351317716,11.6988169839,12.0401610542,12.3729399707,12.7000029283,13.0238125915,
Colombia,COL,Population density (people per sq. km of land area),EN.POP.DNST,,14.8616457864,15.3098756196,15.7708084723,16.2437449301,16.7275673727,17.2230365029,17.7285606129,18.2378963497,18.7429202343,19.2381982875,19.7207616043,20.1931401532,20.6622397476,21.1380829202,21.6279846778,22.133976566,22.6540243353,23.1864227129,23.7280180261,24.2763325822,24.831159982,25.3929634971,25.9605912573,26.5326994142,27.1081793601,27.6864596665,28.2672185669,28.8499540333,29.4342424516,30.0197755746,30.6059360072,31.1925831456,31.7804921136,32.370828301,32.9643037404,33.5611753042,34.1607552952,34.7616547995,35.3619783686,35.9603280757,36.5557890942,37.1485389815,37.739568274,38.3304398378,38.9220603876,39.5145290671,40.1067057233,40.6967435782,41.2821640379,41.8610166742,42.4324398378,42.996328977,43.5524155025,
Comoros,COM,Population density (people per sq. km of land area),EN.POP.DNST,,104.1128425578,105.896292316,107.7404621171,109.6990865126,111.8108543794,114.1219774315,116.6329930145,119.2815690489,121.9758194519,124.6641590543,127.2890918861,129.9134873724,132.756045137,136.1106931757,140.1735626008,145.0360021494,150.5900053735,156.5797958087,162.6426652337,168.5104782375,174.0988715744,179.4723267061,184.6899516389,189.8683503493,195.0929607738,200.3734551317,205.6802794197,211.0182697474,216.3927995701,221.8108543794,227.2804943579,232.8242880172,238.4846856529,244.3121977431,250.346587856,256.6082751209,263.0988715744,269.8162278345,276.7479849543,283.8860827512,291.2283718431,298.7791509941,306.550779151,314.5561526061,322.8011821601,331.2874798495,339.9978506179,348.8936055884,357.9242342826,367.0505104782,376.2579258463,385.5470177324,394.9043524987,
Cabo Verde,CPV,Population density (people per sq. km of land area),EN.POP.DNST,,53.8833746898,55.2667493797,56.7786600496,58.3595533499,59.9650124069,61.5508684864,63.1193548387,64.7265508685,66.4550868486,68.3439205955,70.4689826303,72.758808933,74.9300248139,76.600248139,77.5218362283,77.5473945409,76.8260545906,75.7724565757,74.9709677419,74.8364764268,75.541439206,76.9459057072,78.7734491315,80.5992555831,82.1255583127,83.2548387097,84.1151364764,84.9024813896,85.9079404467,87.3349875931,89.241191067,91.5317617866,94.0694789082,96.6511166253,99.1258064516,101.4367245658,103.6133995037,105.6903225806,107.7339950372,109.7831265509,111.8640198511,113.9305210918,115.8657568238,117.5129032258,118.7719602978,119.58808933,120.0280397022,120.2607940447,120.5245657568,120.9928039702,121.7260545906,122.6801488834,123.7957816377,
Costa Rica,CRI,Population density (people per sq. km of land area),EN.POP.DNST,,27.057030944,28.0275754015,29.0225225225,30.0201331767,31.0042694869,31.9721895809,32.9267724246,33.8647669409,34.7840971406,35.6855855856,36.5656874266,37.4307089698,38.303760282,39.2157853506,40.189502546,41.2333920877,42.343262828,43.5135135135,44.7331766549,45.9934782609,47.2940070505,48.6360164512,50.0139835488,51.421092832,52.8518605562,54.3051899726,55.7802781042,57.272777125,58.7778300039,60.2928123776,61.8092244418,63.3287896592,64.8708773991,66.4624951038,68.119800235,69.8512534273,71.6415981199,73.4544653349,75.23960047,76.9602036819,78.603368586,80.1770466118,81.6910497454,83.1636506071,84.6088915002,86.0261065413,87.4113983549,88.7722483353,90.1179788484,91.4548570309,92.7865256561,94.1107520564,95.4204073639,
Caribbean small states,CSS,Population density (people per sq. km of land area),EN.POP.DNST,,10.5361067194,10.7330212451,10.9307238142,11.1235474308,11.3080410079,11.4858794466,11.6554990119,11.8175543478,11.9740612648,12.1261116601,12.2716798419,12.4132979249,12.5515884387,12.686472332,12.8143206401,12.9459500173,13.0742826098,13.2032548032,13.3392502593,13.4883512412,13.6333876744,13.7978881067,13.9670816352,14.1287489194,14.2667382981,14.3838409287,14.4723502532,14.5369198469,14.6345584784,14.7278720514,14.82877856,14.9366432012,15.049803631,15.1656490058,15.2824725207,15.4216178832,15.5452735581,15.6658811906,15.7765271088,15.8858342596,16.002729406,16.1078646412,16.2158453748,16.3261528961,16.4377423737,16.5503495122,16.6637841176,16.777023589,16.8887686798,16.9979893788,17.1031344943,17.2025639126,17.2963171545,
Cuba,CUB,Population density (people per sq. km of land area),EN.POP.DNST,,67.8755121043,69.3706238361,70.9344320298,72.5059962756,74.0401862197,75.5158752328,76.941461825,78.3359590317,79.7311918063,81.1457541899,82.5877467412,84.0348603352,85.4391713222,86.7361080074,87.8805027933,88.8621787709,89.6989664804,90.4097672253,91.0252979516,91.5743482309,92.0505400372,92.46358473,92.877858473,93.3759590317,94.0132216015,94.8202048417,95.7720670391,96.7995158287,97.8016573557,98.704292365,99.4863221601,100.1665828678,100.759320298,101.2925791434,101.78783054,102.2416945996,102.6466387337,103.0159869646,103.3666666667,103.7096461825,104.0546089385,105.3870194567,105.6947932331,105.9427027535,106.0886696731,106.1834069341,106.1788237505,106.1288519354,106.0581172492,105.9918075911,105.9381153702,105.8902386321,105.8401822623,
Curacao,CUW,Population density (people per sq. km of land area),EN.POP.DNST,,284.0653153153,289.2207207207,294.7297297297,299.8828828829,304.6531531532,307.8423423423,311.1261261261,315.9864864865,321.1283783784,325.9887387387,331.9572072072,332.6801801802,330.8828828829,334.1238738739,335.8761261261,336.4842342342,336.6193693694,334.1013513514,332.9977477477,333.4256756757,334.75,338.0653153153,340.4481981982,342.2072072072,343.9436936937,343.8333333333,341.1171171171,336.1576576577,330.9391891892,327.4774774775,325.231981982,324.1261261261,324.9977477477,325.7432432432,326.8896396396,329.518018018,330.981981982,325.3873873874,314.027027027,301.4864864865,290.6463963964,291.0022522523,297.0653153153,302.2342342342,310.0405405405,318.1058558559,324.4504504505,328.5585585586,330.7027027027,334.8986486486,339.7072072072,342.536036036,346.4346846847,
Cayman Islands,CYM,Population density (people per sq. km of land area),EN.POP.DNST,,33.4416666667,33.925,34.2833333333,34.5791666667,34.8791666667,35.175,35.4916666667,35.9666666667,36.7958333333,38.1,39.9291666667,42.2375,44.9375,47.8916666667,50.9916666667,54.25,57.6666666667,61.0958333333,64.3625,67.35,69.9791666667,72.3208333333,74.6291666667,77.2625,80.4791666667,84.3916666667,88.9291666667,93.9125,99.0666666667,104.2041666667,109.2125,114.175,119.3833333333,125.2291666667,131.9666666667,139.7291666667,148.3166666667,157.2583333333,165.875,173.6875,180.4875,186.425,191.8,197.0791666667,202.5958333333,208.4416666667,214.4666666667,220.4666666667,226.1458333333,231.2875,235.8375,239.875,243.4791666667,
Cyprus,CYP,Population density (people per sq. km of land area),EN.POP.DNST,,62.3804112554,62.5206709957,62.5445887446,62.6221861472,62.8756493506,63.3453463203,63.9939393939,64.7717532468,65.5970779221,66.408982684,67.1926406926,67.9653679654,68.7347402597,69.5167748918,70.3198051948,71.1608225108,72.0268398268,72.8627705628,73.5944805195,74.1781385281,74.5858225108,74.8604978355,75.1162337662,75.5104978355,76.1572510823,77.0930735931,78.2878787879,79.7053030303,81.2821428571,82.9665584416,84.7551948052,86.6515151515,88.6162337662,90.6023809524,92.5745670996,94.5071428571,96.3996753247,98.2727272727,100.1613636364,102.0873376623,104.0563852814,106.0472943723,108.024025974,109.9372294372,111.7517316017,113.4538961039,115.0535714286,116.5680735931,118.0252164502,119.4464285714,120.8347402597,122.1854978355,123.5028138528,
Czech Republic,CZE,Population density (people per sq. km of land area),EN.POP.DNST,,124.0669211855,124.558819723,125.1544583926,125.8936715413,126.5608645011,127.1002976576,127.5126051508,127.8160476252,128.0779086321,127.5795392779,127.1750355895,127.7032742332,128.4103274233,129.266972952,130.1749708813,131.046188689,131.8332470558,132.5494758639,133.1997023424,133.3530865795,133.3064708166,133.4906949657,133.6075579138,133.6898278763,133.7791898538,133.845308658,133.9111945127,134.01418403,134.0891419697,133.7304904879,133.4098356413,133.5463051637,133.6851947716,133.7334929468,133.6515206419,133.4960657435,133.3522841983,133.2259997412,133.089944351,132.7172641387,132.2195548078,131.9647469911,131.9269833053,131.9842221072,132.166916904,132.5424595469,133.3181618123,134.4285177994,135.1965825243,135.6086224754,135.8892801657,136.0971772627,136.1423281108,
Germany,DEU,Population density (people per sq. km of land area),EN.POP.DNST,,210.1728066909,212.0292842208,214.001526652,215.7314954315,217.5799702117,219.4034056082,220.4088333858,221.3912124424,223.1537879873,223.8973706069,224.3085440953,225.3843897689,226.0953398448,226.183464612,225.3417179847,224.377595738,223.8702317188,223.6754790479,223.7743820353,224.2390398992,224.580835219,224.3673302208,223.7799157907,223.0077191877,222.5098759774,222.6117377481,222.9539713001,223.8267092487,225.564354252,227.5170538195,229.1808094406,230.9300203363,232.4597931943,233.2741771934,233.9674906903,234.6524707096,235.0229795158,235.0787777205,235.2577311021,235.596813297,236.027300086,236.4515708307,236.6164272813,236.5921954297,236.4646805826,236.2251978665,235.9433619181,235.5221782405,234.9396374172,234.606908225,234.6731495295,230.7506254662,231.3991880415,
Djibouti,DJI,Population density (people per sq. km of land area),EN.POP.DNST,,3.817903365,4.063848145,4.3408973253,4.6412424504,4.9595772217,5.3005176877,5.6687230371,6.0594909405,6.4662208801,6.8881363244,7.3069025022,7.7318377912,8.220880069,8.8523295945,9.6740293356,10.7295081967,11.9823123382,13.3039257981,14.5159188956,15.4981449525,16.1795081967,16.6170836928,16.9733822261,17.4818377912,18.3014236411,19.4970664366,20.9902933563,22.6226488352,24.1641069888,25.4496980155,26.4274805867,27.151553063,27.6919758412,28.1619068162,28.645340811,29.1583692839,29.6763157895,30.1950819672,30.7011216566,31.1858067299,31.6536669543,32.1153580673,32.5748490078,33.0360655738,33.5023727351,33.9751509922,34.4559965487,34.9482312338,35.4557808456,35.9808455565,36.5248490078,37.0859361519,37.6588438309,
Dominica,DMA,Population density (people per sq. km of land area),EN.POP.DNST,,81.38,82.6453333333,83.8933333333,85.228,86.7173333333,88.4066666667,90.2426666667,92.056,93.616,94.768,95.4213333333,95.6493333333,95.66,95.748,96.1213333333,96.864,97.8813333333,98.9853333333,99.8973333333,100.4173333333,100.5013333333,100.224,99.6666666667,98.9533333333,98.1866666667,97.3666666667,96.4906666667,95.6573333333,94.9893333333,94.5706666667,94.4653333333,94.6373333333,94.94,95.1626666667,95.156,94.8613333333,94.3413333333,93.7266666667,93.2026666667,92.9053333333,92.88,93.0746666667,93.4106666667,93.7666666667,94.056,94.2533333333,94.3933333333,94.5106666667,94.6613333333,94.8893333333,95.2013333333,95.5786666667,96.004,
Denmark,DNK,Population density (people per sq. km of land area),EN.POP.DNST,,108.8432145386,109.6938163795,110.5613169696,111.4484776965,112.3203209818,113.2258909606,114.1221147038,114.8190464952,115.4557469908,116.3265754071,117.1377389663,117.809676658,118.5239792306,119.0771064432,119.4208638187,119.7214066557,120.0948548501,120.4684446542,120.7362199151,120.8831288344,120.8487966022,120.7600283152,120.6771354412,120.6139452572,120.6628362435,120.8243039169,120.9489030432,121.007690493,121.080301958,121.2771644256,121.592309507,121.8800377092,122.286778223,122.7004477964,123.3413386755,124.0413386755,124.5578835729,125.0110534999,125.4253829837,125.8452981381,126.297030403,126.7011784115,127.0462880038,127.3750412444,127.7264199859,128.1468772095,128.7164270563,129.4749234033,130.169573415,130.7490690549,131.288522272,131.7834551025,132.3340089559,
